Income Group,Year,Good,Good Name,Price,Income Amount,Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Price_6,Price_7,Price_7.1,Price_7_other,Price_8,Price_9,Price_10,Price_11,Price_12
3,2014,2,2,97.9,261.2,5.380996491,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
4,2014,2,2,97.9,296.8,6.790305096,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
5,2014,2,2,97.9,362.3,7.87931629,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
6,2014,2,2,97.9,409.4,8.840208524,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
7,2014,2,2,97.9,473.7,9.22456541,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
8,2014,2,2,97.9,523.3,9.608922304,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
9,2014,2,2,97.9,612.6,9.608922304,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
10,2014,2,2,97.9,867.6,11.46664729,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
1,2015,2,2,100,153.5,4.421153828,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,2015,2,2,100,202.7,4.919312006,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,2015,2,2,100,257.5,4.794772461,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,2015,2,2,100,297.4,6.849674945,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,2015,2,2,100,361.7,7.659181982,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,2015,2,2,100,407.6,7.659181982,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7,2015,2,2,100,466.9,8.966847202,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,2015,2,2,100,514.6,8.219609932,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,2015,2,2,100,594.7,9.278196061,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10,2015,2,2,100,869.6,11.83125672,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,2016,2,2,101.4,140.5,4.098991243,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
2,2016,2,2,101.4,205.4,4.942901205,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
3,2016,2,2,101.4,242.7,5.605973317,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
4,2016,2,2,101.4,292.2,5.425135468,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
5,2016,2,2,101.4,354.6,6.148486864,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
6,2016,2,2,101.4,420.5,7.41435181,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
7,2016,2,2,101.4,454.3,7.776027507,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
8,2016,2,2,101.4,493.8,8.318541053,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
9,2016,2,2,101.4,587.6,8.197982487,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
10,2016,2,2,101.4,813.5,10.48859524,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
1,2017,2,2,105.9,159.8,3.855685138,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
2,2017,2,2,105.9,208.3,5.103112683,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
3,2017,2,2,105.9,261.3,4.536100162,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
4,2017,2,2,105.9,327.7,5.896930212,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
5,2017,2,2,105.9,387.3,6.804150247,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
6,2017,2,2,105.9,420.4,6.917552747,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
7,2017,2,2,105.9,461.1,7.257760261,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
8,2017,2,2,105.9,524.3,8.61859031,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
9,2017,2,2,105.9,604.4,8.67529156,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
10,2017,2,2,105.9,810.9,9.922719103,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
1,2018,2,2,110.6,158,3.895585258,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
2,2018,2,2,110.6,202.4,4.375862892,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
3,2018,2,2,110.6,274.2,5.016233071,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
4,2018,2,2,110.6,315.6,5.283053979,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
5,2018,2,2,110.6,364.7,6.563794338,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
6,2018,2,2,110.6,423.3,7.04407197,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
7,2018,2,2,110.6,472.1,7.417621242,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
8,2018,2,2,110.6,531.8,8.378176513,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
9,2018,2,2,110.6,606,8.164719787,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
10,2018,2,2,110.6,886.3,11.09974977,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
1,2019,2,2,114.4,180.1,4.799769434,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
2,2019,2,2,114.4,222.5,3.890339437,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
3,2019,2,2,114.4,275.8,4.951341101,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
4,2019,2,2,114.4,329.9,5.608151655,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
5,2019,2,2,114.4,402.8,5.759723321,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
6,2019,2,2,114.4,448.4,7.022820539,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
7,2019,2,2,114.4,490.7,6.719677207,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
8,2019,2,2,114.4,569.6,8.79115665,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
9,2019,2,2,114.4,667.6,7.83120276,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
10,2019,2,2,114.4,877.1,10.20582554,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
1,2008,3,3,104.4,140.1,6.4,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
2,2008,3,3,104.4,180.5,8.6,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
3,2008,3,3,104.4,224.5,10.6,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
4,2008,3,3,104.4,278,14.4,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
5,2008,3,3,104.4,333.8,16.6,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
6,2008,3,3,104.4,385,21.1,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
7,2008,3,3,104.4,432.2,23.7,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
8,2008,3,3,104.4,501.9,29.6,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
9,2008,3,3,104.4,563.7,36,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
10,2008,3,3,104.4,824.3,48.8,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
1,2009,3,3,96.3,143.9,6.490701916,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
2,2009,3,3,96.3,187.7,8.086776157,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
3,2009,3,3,96.3,243.9,13.72623848,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
4,2009,3,3,96.3,284.4,14.15185827,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
5,2009,3,3,96.3,327.5,17.98243646,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
6,2009,3,3,96.3,361.4,20.32334535,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
7,2009,3,3,96.3,414.3,24.57954332,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
8,2009,3,3,96.3,473.1,27.87809675,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
9,2009,3,3,96.3,539.3,34.15598877,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
10,2009,3,3,96.3,785.2,55.43697866,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
1,2010,3,3,95.3,161.3,7.208277287,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
2,2010,3,3,95.3,189.4,8.798338452,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
3,2010,3,3,95.3,234.4,12.4024771,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
4,2010,3,3,95.3,293.5,14.31055049,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
5,2010,3,3,95.3,337.7,19.71675846,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
6,2010,3,3,95.3,380.9,23.21489303,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
7,2010,3,3,95.3,438.4,26.92503575,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
8,2010,3,3,95.3,483.6,34.23931711,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
9,2010,3,3,95.3,582.8,42.93165148,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
10,2010,3,3,95.3,831.5,58.19623868,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
1,2011,3,3,97.5,152.5,6.898958973,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
2,2011,3,3,97.5,189,10.04407262,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
3,2011,3,3,97.5,247,14.0008285,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
4,2011,3,3,97.5,299.2,14.5081049,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
5,2011,3,3,97.5,343.8,17.34885272,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
6,2011,3,3,97.5,389,22.92889306,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
7,2011,3,3,97.5,434,20.39251109,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
8,2011,3,3,97.5,492.2,29.82785204,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
9,2011,3,3,97.5,586.5,37.53845324,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
10,2011,3,3,97.5,789.2,46.97379419,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
1,2012,3,3,98.3,161.6,6.842531425,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
2,2012,3,3,98.3,187.1,9.817545089,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
3,2012,3,3,98.3,241.6,11.99922177,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
4,2012,3,3,98.3,299.2,15.2717368,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
5,2012,3,3,98.3,343.5,19.83342442,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
6,2012,3,3,98.3,383,18.74258608,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
7,2012,3,3,98.3,424.2,24.39511204,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
8,2012,3,3,98.3,505.6,33.61765439,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
9,2012,3,3,98.3,558.5,35.79933108,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
10,2012,3,3,98.3,823.1,55.63275551,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
1,2013,3,3,99.2,159,5.770856115,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
2,2013,3,3,99.2,189.1,7.117389208,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
3,2013,3,3,99.2,257.1,12.59970252,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
4,2013,3,3,99.2,309,12.79206439,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
5,2013,3,3,99.2,355.8,16.73548274,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
6,2013,3,3,99.2,413.4,23.94905287,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
7,2013,3,3,99.2,453.8,25.29558597,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
8,2013,3,3,99.2,512.3,31.9320705,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
9,2013,3,3,99.2,592.9,35.10604136,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
10,2013,3,3,99.2,818.6,46.07066798,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
1,2014,3,3,99.7,154.1,6.141861333,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
2,2014,3,3,99.7,201.8,8.315135343,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
3,2014,3,3,99.7,261.2,13.6065851,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
4,2014,3,3,99.7,296.8,14.92944754,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
5,2014,3,3,99.7,362.3,18.425584,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
6,2014,3,3,99.7,409.4,21.82723028,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
7,2014,3,3,99.7,473.7,25.22887656,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
8,2014,3,3,99.7,523.3,27.59113091,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
9,2014,3,3,99.7,612.6,38.45750096,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
10,2014,3,3,99.7,867.6,49.70183171,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
1,2015,3,3,100,153.5,6.080038479,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,2015,3,3,100,202.7,8.979749139,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,2015,3,3,100,257.5,13.00192845,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,2015,3,3,100,297.4,15.24686573,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,2015,3,3,100,361.7,19.45612313,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,2015,3,3,100,407.6,21.70106042,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7,2015,3,3,100,466.9,22.44937285,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,2015,3,3,100,514.6,29.18418471,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,2015,3,3,100,594.7,36.29315277,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10,2015,3,3,100,869.6,48.920925,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,2016,3,3,100.2,140.5,5.681273472,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
2,2016,3,3,100.2,205.4,9.071710865,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
3,2016,3,3,100.2,242.7,12.27888138,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
4,2016,3,3,100.2,292.2,15.76095222,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
5,2016,3,3,100.2,354.6,16.40238632,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
6,2016,3,3,100.2,420.5,20.70915814,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
7,2016,3,3,100.2,454.3,25.01592997,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
8,2016,3,3,100.2,493.8,29.41433524,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
9,2016,3,3,100.2,587.6,35.82867625,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
10,2016,3,3,100.2,813.5,44.80875367,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
1,2017,3,3,102.6,159.8,6.593533325,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
2,2017,3,3,102.6,208.3,8.703463989,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
3,2017,3,3,102.6,261.3,11.51670488,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
4,2017,3,3,102.6,327.7,16.17613509,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
5,2017,3,3,102.6,387.3,20.74765153,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
6,2017,3,3,102.6,420.4,20.8355653,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
7,2017,3,3,102.6,461.1,24.08837508,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
8,2017,3,3,102.6,524.3,31.03356352,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
9,2017,3,3,102.6,604.4,35.60507996,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
10,2017,3,3,102.6,810.9,45.53933683,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
1,2018,3,3,103.5,158,6.510193798,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
2,2018,3,3,103.5,202.4,8.309063138,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
3,2018,3,3,103.5,274.2,11.56416003,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
4,2018,3,3,103.5,315.6,13.36302938,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
5,2018,3,3,103.5,364.7,16.87510761,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
6,2018,3,3,103.5,423.3,20.3015254,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
7,2018,3,3,103.5,472.1,25.52681253,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
8,2018,3,3,103.5,531.8,26.12643564,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
9,2018,3,3,103.5,606,35.46342411,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
10,2018,3,3,103.5,886.3,47.62720726,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
1,2019,3,3,102.5,180.1,7.030605281,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
2,2019,3,3,102.5,222.5,9.232963561,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
3,2019,3,3,102.5,275.8,12.4517949,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
4,2019,3,3,102.5,329.9,13.72238621,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
5,2019,3,3,102.5,402.8,16.34827493,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
6,2019,3,3,102.5,448.4,20.07534279,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
7,2019,3,3,102.5,490.7,21.43064019,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
8,2019,3,3,102.5,569.6,26.59771154,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
9,2019,3,3,102.5,667.6,34.72949596,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
10,2019,3,3,102.5,877.1,45.91069954,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
1,2008,4,4,80.1,140.1,36.3,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
2,2008,4,4,80.1,180.5,38.4,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
3,2008,4,4,80.1,224.5,47.9,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
4,2008,4,4,80.1,278,51.3,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
5,2008,4,4,80.1,333.8,53.8,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
6,2008,4,4,80.1,385,55.9,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
7,2008,4,4,80.1,432.2,57.1,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
8,2008,4,4,80.1,501.9,63,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
9,2008,4,4,80.1,563.7,54.8,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
